,Timestamp,CPU [%],RAM [GiB],GPU [%],VRAM [GiB]
3895,1.1,7.6,0.0,0.0,
3896,1.1,7.7,0.0,0.0,
3897,1.0,7.7,0.0,0.0,
3898,1.2,7.6,0.0,0.0,
3899,2024-11-05 02:04:31.367266,1.2,7.6,0.0,0.0
3900,1.0,7.6,0.0,0.0,
3901,0.7,7.6,0.0,0.0,
3902,0.7,7.7,0.0,0.0,
3903,0.8,7.6,0.0,0.0,
3904,0.5,7.6,0.0,0.0,
3905,2024-11-05 02:04:31.740029,0.8,7.7,0.0,0.0
3906,1.0,7.6,0.0,0.0,
3907,1.1,7.6,0.0,0.0,
3908,1.0,7.6,0.0,0.0,
3909,1.0,7.6,0.0,0.0,
3910,0.9,7.6,0.0,0.0,
3911,2024-11-05 02:04:32.088501,0.8,7.6,0.0,0.0
3912,0.7,7.6,0.0,0.0,
3913,1.0,7.7,0.0,0.0,
3914,0.8,7.7,0.0,0.0,
3915,1.0,7.6,0.0,0.0,
3916,1.1,7.7,0.0,0.0,
3917,2024-11-05 02:04:32.438190,1.0,7.6,0.0,0.0
3918,1.1,7.6,0.0,0.0,
3919,0.8,7.6,0.0,0.0,
3920,0.7,7.6,0.0,0.0,
3921,0.6,7.6,0.0,0.0,
3922,0.5,7.6,0.0,0.0,
3923,2024-11-05 02:04:32.787521,0.6,7.6,0.0,0.0
3924,1.0,7.6,0.0,0.0,
3925,1.0,7.6,0.0,0.0,
3926,1.0,7.6,0.0,0.0,
3927,1.0,7.6,0.0,0.0,
3928,1.0,7.6,0.0,0.0,
3929,2024-11-05 02:04:33.137339,1.0,7.6,0.0,0.0
3930,0.5,7.6,0.0,0.0,
3931,0.5,7.6,0.0,0.0,
3932,0.5,7.6,0.0,0.0,
3933,0.9,7.7,0.0,0.0,
3934,1.0,7.7,0.0,0.0,
3935,2024-11-05 02:04:33.485989,1.0,7.6,0.0,0.0
3936,1.0,7.6,0.0,0.0,
3937,1.0,7.6,0.0,0.0,
3938,1.0,7.7,0.0,0.0,
3939,0.7,7.6,0.0,0.0,
3940,0.5,7.6,0.0,0.0,
3941,2024-11-05 02:04:33.834142,0.7,7.6,0.0,0.0
3942,0.7,7.7,0.0,0.0,
3943,1.2,7.6,0.0,0.0,
3944,1.1,7.6,0.0,0.0,
3945,1.1,7.6,0.0,0.0,
3946,2024-11-05 02:04:34.194779,0.9,7.6,0.0,0.0
3947,0.9,7.6,0.0,0.0,
3948,0.5,7.6,0.0,0.0,
3949,0.6,7.6,0.0,0.0,
3950,0.6,7.6,0.0,0.0,
3951,2024-11-05 02:04:34.556077,0.9,7.7,0.0,0.0
3952,1.2,7.6,0.0,0.0,
3953,1.0,7.6,0.0,0.0,
3954,1.1,7.6,0.0,0.0,
3955,1.0,7.6,0.0,0.0,
3956,2024-11-05 02:04:34.905500,0.8,7.6,0.0,0.0
3957,0.8,7.6,0.0,0.0,
3958,0.5,7.6,0.0,0.0,
3959,0.9,7.6,0.0,0.0,
3960,0.9,7.6,0.0,0.0,
3961,1.1,7.6,0.0,0.0,
3962,2024-11-05 02:04:35.278709,0.9,7.6,0.0,0.0
3963,1.1,7.6,0.0,0.0,
3964,0.7,7.6,0.0,0.0,
3965,0.7,7.6,0.0,0.0,
3966,0.6,7.6,0.0,0.0,
3967,2024-11-05 02:04:35.687291,0.7,7.6,0.0,0.0
3968,1.0,7.6,0.0,0.0,
3969,1.1,7.6,0.0,0.0,
3970,1.1,7.6,0.0,0.0,
3971,1.0,7.6,0.0,0.0,
3972,1.0,7.6,0.0,0.0,
3973,2024-11-05 02:04:36.036336,1.0,7.6,0.0,0.0
3974,0.6,7.6,0.0,0.0,
3975,0.6,7.6,0.0,0.0,
3976,0.6,7.6,0.0,0.0,
3977,0.6,7.6,0.0,0.0,
3978,2024-11-05 02:04:36.385339,1.2,7.7,0.0,0.0
3979,1.2,7.6,0.0,0.0,
3980,1.3,7.6,0.0,0.0,
3981,1.2,7.6,0.0,0.0,
3982,1.2,7.6,0.0,0.0,
3983,2024-11-05 02:04:36.734397,0.4,7.6,0.0,0.0
3984,0.6,7.6,0.0,0.0,
3985,1.0,7.6,0.0,0.0,
3986,1.0,7.6,0.0,0.0,
3987,1.0,7.6,0.0,0.0,
3988,2024-11-05 02:04:37.096581,0.9,7.6,0.0,0.0
3989,0.9,7.6,0.0,0.0,
3990,0.5,7.6,0.0,0.0,
3991,0.6,7.6,0.0,0.0,
3992,0.6,7.6,0.0,0.0,
3993,2024-11-05 02:04:37.470102,0.9,7.6,0.0,0.0
3994,1.0,7.6,0.0,0.0,
3995,0.9,7.6,0.0,0.0,
3996,0.9,7.6,0.0,0.0,
3997,0.9,7.6,0.0,0.0,
3998,2024-11-05 02:04:37.819419,0.7,7.7,0.0,0.0
3999,0.6,7.6,0.0,0.0,
4000,0.6,7.6,0.0,0.0,
4001,0.6,7.6,0.0,0.0,
4002,0.6,7.7,0.0,0.0,
4003,2024-11-05 02:04:38.180880,1.0,7.6,0.0,0.0
4004,0.9,7.7,0.0,0.0,
4005,1.0,7.6,0.0,0.0,
4006,0.9,7.6,0.0,0.0,
4007,2024-11-05 02:04:38.529691,1.1,7.6,0.0,0.0
4008,1.1,7.6,0.0,0.0,
4009,1.1,7.6,0.0,0.0,
4010,1.2,7.6,0.0,0.0,
4011,2024-11-05 02:04:38.879193,0.4,7.6,0.0,0.0
4012,0.4,7.6,0.0,0.0,
4013,0.6,7.6,0.0,0.0,
4014,0.6,7.7,0.0,0.0,
4015,0.6,7.6,0.0,0.0,
4016,0.6,7.6,0.0,0.0,
4017,2024-11-05 02:04:39.241217,1.1,7.6,0.0,0.0
4018,1.1,7.6,0.0,0.0,
4019,0.9,7.7,0.0,0.0,
4020,1.1,7.6,0.0,0.0,
4021,1.1,7.6,0.0,0.0,
4022,2024-11-05 02:04:39.591171,1.0,7.7,0.0,0.0
4023,1.0,7.7,0.0,0.0,
4024,1.1,7.6,0.0,0.0,
4025,1.1,7.6,0.0,0.0,
4026,2024-11-05 02:04:39.939630,0.6,7.6,0.0,0.0
4027,0.5,7.6,0.0,0.0,
4028,0.8,7.7,0.0,0.0,
4029,0.6,7.6,0.0,0.0,
4030,2024-11-05 02:04:40.300241,1.1,7.7,0.0,0.0
4031,1.1,7.7,0.0,0.0,
4032,1.1,7.7,0.0,0.0,
4033,0.5,7.6,0.0,0.0,
4034,2024-11-05 02:04:40.660433,0.7,7.7,0.0,0.0
4035,0.5,7.7,0.0,0.0,
4036,0.7,7.7,0.0,0.0,
4037,1.1,7.6,0.0,0.0,
4038,1.0,7.6,0.0,0.0,
4039,2024-11-05 02:04:41.008757,1.0,7.6,0.0,0.0
4040,0.8,7.6,0.0,0.0,
4041,0.9,7.6,0.0,0.0,
4042,1.1,7.6,0.0,0.0,
4043,1.0,7.7,0.0,0.0,
4044,2024-11-05 02:04:41.357392,1.0,7.6,0.0,0.0
4045,1.1,7.6,0.0,0.0,
4046,1.0,7.7,0.0,0.0,
4047,1.0,7.6,0.0,0.0,
4048,1.0,7.6,0.0,0.0,
4049,2024-11-05 02:04:41.717795,1.0,7.6,0.0,0.0
4050,1.1,7.6,0.0,0.0,
4051,1.0,7.6,0.0,0.0,
4052,0.8,7.7,0.0,0.0,
4053,0.8,7.7,0.0,0.0,
4054,2024-11-05 02:04:42.066386,1.1,7.7,0.0,0.0
4055,1.2,7.7,0.0,0.0,
4056,1.1,7.6,0.0,0.0,
4057,1.0,7.7,0.0,0.0,
4058,0.8,7.7,0.0,0.0,
4059,0.8,7.7,0.0,0.0,
4060,2024-11-05 02:04:42.414717,0.7,7.6,0.0,0.0
4061,0.7,7.7,0.0,0.0,
4062,1.0,7.7,0.0,0.0,
4063,1.1,7.7,0.0,0.0,
4064,1.1,7.7,0.0,0.0,
4065,2024-11-05 02:04:42.763619,1.1,7.7,0.0,0.0
4066,0.9,7.7,0.0,0.0,
4067,0.6,7.6,0.0,0.0,
4068,1.1,7.6,0.0,0.0,
4069,1.1,7.6,0.0,0.0,
4070,2024-11-05 02:04:43.113235,1.0,7.6,0.0,0.0
4071,1.0,7.6,0.0,0.0,
4072,0.6,7.6,0.0,0.0,
4073,0.6,7.6,0.0,0.0,
4074,0.6,7.6,0.0,0.0,
4075,2024-11-05 02:04:43.462214,0.6,7.7,0.0,0.0
4076,1.0,7.6,0.0,0.0,
4077,1.0,7.7,0.0,0.0,
4078,1.1,7.7,0.0,0.0,
4079,1.0,7.6,0.0,0.0,
4080,1.0,7.7,0.0,0.0,
4081,2024-11-05 02:04:43.811309,1.0,7.6,0.0,0.0
4082,0.6,7.6,0.0,0.0,
4083,0.5,7.6,0.0,0.0,
4084,2024-11-05 02:04:44.182354,0.9,7.7,0.0,0.0
4085,1.0,7.6,0.0,0.0,
4086,1.2,7.6,0.0,0.0,
4087,2024-11-05 02:04:44.532297,0.8,7.7,0.0,0.0
4088,1.1,7.6,0.0,0.0,
4089,1.0,7.7,0.0,0.0,
4090,1.0,7.6,0.0,0.0,
4091,2024-11-05 02:04:44.881227,1.0,7.7,0.0,0.0
4092,1.1,7.7,0.0,0.0,
4093,0.8,7.6,0.0,0.0,
4094,0.7,7.6,0.0,0.0,
4095,2024-11-05 02:04:45.229890,0.6,7.7,0.0,0.0
4096,0.5,7.7,0.0,0.0,
4097,1.0,7.6,0.0,0.0,
4098,1.1,7.6,0.0,0.0,
4099,1.1,7.6,0.0,0.0,
4100,1.1,7.6,0.0,0.0,
4101,2024-11-05 02:04:45.578743,1.1,7.6,0.0,0.0
4102,0.8,7.7,0.0,0.0,
4103,0.7,7.6,0.0,0.0,
4104,1.0,7.6,0.0,0.0,
4105,1.0,7.6,0.0,0.0,
4106,2024-11-05 02:04:45.927439,1.2,7.7,0.0,0.0
4107,0.5,7.6,0.0,0.0,
4108,1.0,7.6,0.0,0.0,
4109,0.7,7.6,0.0,0.0,
4110,2024-11-05 02:04:46.287879,0.5,7.7,0.0,0.0
4111,1.0,7.6,0.0,0.0,
4112,0.9,7.7,0.0,0.0,
4113,0.9,7.6,0.0,0.0,
4114,1.0,7.6,0.0,0.0,
4115,1.0,7.6,0.0,0.0,
4116,2024-11-05 02:04:46.636510,0.9,7.6,0.0,0.0
4117,0.5,7.6,0.0,0.0,
4118,0.8,7.7,0.0,0.0,
4119,0.5,7.7,0.0,0.0,
4120,0.6,7.6,0.0,0.0,
4121,2024-11-05 02:04:46.996959,1.1,7.6,0.0,0.0
4122,1.1,7.6,0.0,0.0,
4123,0.5,7.6,0.0,0.0,
4124,0.9,7.6,0.0,0.0,
4125,0.9,7.6,0.0,0.0,
4126,0.6,7.7,0.0,0.0,
4127,2024-11-05 02:04:47.345131,0.6,7.6,0.0,0.0
4128,1.1,7.6,0.0,0.0,
4129,1.0,7.6,0.0,0.0,
4130,1.0,7.6,0.0,0.0,
4131,0.9,7.7,0.0,0.0,
4132,2024-11-05 02:04:47.693779,1.0,7.7,0.0,0.0
4133,0.5,7.6,0.0,0.0,
4134,0.7,7.6,0.0,0.0,
4135,0.7,7.6,0.0,0.0,
4136,0.6,7.7,0.0,0.0,
4137,2024-11-05 02:04:48.084678,0.5,7.7,0.0,0.0
4138,1.1,7.6,0.0,0.0,
4139,0.9,7.6,0.0,0.0,
4140,0.9,7.6,0.0,0.0,
4141,1.0,7.7,0.0,0.0,
4142,2024-11-05 02:04:48.449410,0.9,7.6,0.0,0.0
4143,0.9,7.6,0.0,0.0,
4144,1.0,7.6,0.0,0.0,
4145,1.1,7.6,0.0,0.0,
4146,1.1,7.7,0.0,0.0,
4147,2024-11-05 02:04:48.798727,1.0,7.6,0.0,0.0
4148,0.7,7.6,0.0,0.0,
4149,0.7,7.6,0.0,0.0,
4150,0.6,7.6,0.0,0.0,
4151,0.6,7.7,0.0,0.0,
4152,2024-11-05 02:04:49.206392,0.6,7.6,0.0,0.0
4153,1.0,7.6,0.0,0.0,
4154,0.9,7.6,0.0,0.0,
4155,0.9,7.6,0.0,0.0,
4156,0.9,7.7,0.0,0.0,
4157,1.0,7.6,0.0,0.0,
4158,2024-11-05 02:04:49.555673,1.0,7.6,0.0,0.0
4159,0.7,7.6,0.0,0.0,
4160,0.8,7.6,0.0,0.0,
4161,0.9,7.7,0.0,0.0,
4162,1.0,7.7,0.0,0.0,
4163,1.1,7.6,0.0,0.0,
4164,2024-11-05 02:04:49.905290,1.2,7.6,0.0,0.0
4165,1.1,7.6,0.0,0.0,
4166,1.0,7.6,0.0,0.0,
4167,0.8,7.6,0.0,0.0,
4168,0.8,7.7,0.0,0.0,
4169,0.6,7.6,0.0,0.0,
4170,2024-11-05 02:04:50.266507,0.5,7.6,0.0,0.0
4171,1.1,7.6,0.0,0.0,
4172,1.1,7.6,0.0,0.0,
4173,1.1,7.6,0.0,0.0,
4174,1.1,7.7,0.0,0.0,
4175,1.0,7.7,0.0,0.0,
4176,2024-11-05 02:04:50.628403,1.0,7.6,0.0,0.0
4177,0.6,7.6,0.0,0.0,
4178,0.5,7.6,0.0,0.0,
4179,0.6,7.7,0.0,0.0,
4180,0.5,7.7,0.0,0.0,
4181,2024-11-05 02:04:50.977921,1.0,7.7,0.0,0.0
4182,1.0,7.6,0.0,0.0,
4183,1.1,7.6,0.0,0.0,
4184,1.1,7.6,0.0,0.0,
4185,1.2,7.7,0.0,0.0,
4186,2024-11-05 02:04:51.328325,0.5,7.6,0.0,0.0
4187,0.7,7.6,0.0,0.0,
4188,1.0,7.7,0.0,0.0,
4189,1.1,7.6,0.0,0.0,
4190,1.2,7.6,0.0,0.0,
4191,2024-11-05 02:04:51.689597,1.1,7.6,0.0,0.0
4192,0.7,7.6,0.0,0.0,
4193,1.0,7.6,0.0,0.0,
4194,0.6,7.6,0.0,0.0,
4195,0.6,7.6,0.0,0.0,
4196,2024-11-05 02:04:52.050143,1.1,7.6,0.0,0.0
4197,1.1,7.6,0.0,0.0,
4198,1.1,7.7,0.0,0.0,
4199,1.0,7.6,0.0,0.0,
4200,1.2,7.6,0.0,0.0,
4201,2024-11-05 02:04:52.412138,0.5,7.6,0.0,0.0
4202,0.6,7.6,0.0,0.0,
4203,0.6,7.6,0.0,0.0,
4204,0.6,7.7,0.0,0.0,
4205,0.5,7.7,0.0,0.0,
4206,2024-11-05 02:04:52.761877,1.0,7.6,0.0,0.0
4207,0.9,7.6,0.0,0.0,
4208,0.9,7.7,0.0,0.0,
4209,0.8,7.6,0.0,0.0,
4210,0.9,7.6,0.0,0.0,
4211,2024-11-05 02:04:53.140429,0.6,7.7,0.0,0.0
4212,1.1,7.6,0.0,0.0,
4213,1.1,7.7,0.0,0.0,
4214,1.0,7.6,0.0,0.0,
4215,1.0,7.6,0.0,0.0,
4216,2024-11-05 02:04:53.501525,0.9,7.6,0.0,0.0
4217,0.5,7.6,0.0,0.0,
4218,0.6,7.6,0.0,0.0,
4219,0.6,7.6,0.0,0.0,
4220,0.7,7.6,0.0,0.0,
4221,2024-11-05 02:04:53.862320,1.0,7.6,0.0,0.0
4222,1.0,7.6,0.0,0.0,
4223,1.1,7.7,0.0,0.0,
4224,1.1,7.6,0.0,0.0,
4225,1.0,7.6,0.0,0.0,
4226,2024-11-05 02:04:54.261811,0.5,7.6,0.0,0.0
4227,1.0,7.6,0.0,0.0,
4228,1.1,7.6,0.0,0.0,
4229,2024-11-05 02:04:54.622069,1.2,7.7,0.0,0.0
4230,0.7,7.7,0.0,0.0,
4231,0.6,7.7,0.0,0.0,
4232,1.0,7.6,0.0,0.0,
4233,2024-11-05 02:04:54.970960,1.0,7.7,0.0,0.0
4234,0.9,7.7,0.0,0.0,
4235,1.1,7.6,0.0,0.0,
4236,0.6,7.7,0.0,0.0,
4237,2024-11-05 02:04:55.374403,0.5,7.7,0.0,0.0
4238,0.6,7.7,0.0,0.0,
4239,0.5,7.7,0.0,0.0,
4240,1.1,7.7,0.0,0.0,
4241,1.1,7.7,0.0,0.0,
4242,2024-11-05 02:04:55.725420,0.9,7.7,0.0,0.0
4243,1.0,7.7,0.0,0.0,
4244,1.0,7.6,0.0,0.0,
4245,1.0,7.6,0.0,0.0,
4246,2024-11-05 02:04:56.086516,1.1,7.7,0.0,0.0
4247,0.6,7.6,0.0,0.0,
4248,0.6,7.6,0.0,0.0,
4249,0.5,7.6,0.0,0.0,
4250,2024-11-05 02:04:56.435055,0.6,7.6,0.0,0.0
4251,0.7,7.6,0.0,0.0,
4252,0.5,7.7,0.0,0.0,
4253,1.0,7.6,0.0,0.0,
4254,0.9,7.6,0.0,0.0,
4255,1.0,7.6,0.0,0.0,
4256,2024-11-05 02:04:56.794570,0.9,7.6,0.0,0.0
4257,1.0,7.6,0.0,0.0,
4258,0.9,7.6,0.0,0.0,
4259,0.8,7.7,0.0,0.0,
4260,1.0,7.6,0.0,0.0,
4261,1.0,7.6,0.0,0.0,
4262,2024-11-05 02:04:57.143088,0.9,7.6,0.0,0.0
4263,1.0,7.6,0.0,0.0,
4264,1.0,7.7,0.0,0.0,
4265,0.8,7.6,0.0,0.0,
4266,0.6,7.6,0.0,0.0,
4267,0.7,7.6,0.0,0.0,
4268,2024-11-05 02:04:57.493101,0.9,7.6,0.0,0.0
4269,0.7,7.6,0.0,0.0,
4270,0.7,7.6,0.0,0.0,
4271,1.2,7.6,0.0,0.0,
4272,1.2,7.6,0.0,0.0,
4273,1.1,7.6,0.0,0.0,
4274,2024-11-05 02:04:57.841826,1.0,7.6,0.0,0.0
4275,1.1,7.6,0.0,0.0,
4276,1.0,7.6,0.0,0.0,
4277,0.5,7.6,0.0,0.0,
4278,0.6,7.6,0.0,0.0,
4279,0.6,7.7,0.0,0.0,
4280,2024-11-05 02:04:58.190294,1.1,7.6,0.0,0.0
4281,1.0,7.7,0.0,0.0,
4282,0.9,7.6,0.0,0.0,
4283,1.1,7.6,0.0,0.0,
4284,1.0,7.6,0.0,0.0,
4285,1.0,7.6,0.0,0.0,
4286,2024-11-05 02:04:58.539148,0.5,7.6,0.0,0.0
4287,0.7,7.6,0.0,0.0,
4288,0.6,7.6,0.0,0.0,
4289,1.0,7.6,0.0,0.0,
4290,1.0,7.6,0.0,0.0,
4291,1.1,7.6,0.0,0.0,
4292,2024-11-05 02:04:58.888048,1.1,7.6,0.0,0.0
4293,0.9,7.7,0.0,0.0,
4294,0.9,7.6,0.0,0.0,
4295,0.6,7.6,0.0,0.0,
4296,0.7,7.6,0.0,0.0,
4297,0.5,7.6,0.0,0.0,
4298,2024-11-05 02:04:59.288160,0.7,7.6,0.0,0.0
4299,1.1,7.6,0.0,0.0,
4300,1.2,7.6,0.0,0.0,
4301,1.1,7.6,0.0,0.0,
4302,1.1,7.6,0.0,0.0,
4303,1.0,7.6,0.0,0.0,
4304,2024-11-05 02:04:59.636886,0.9,7.6,0.0,0.0
4305,0.5,7.6,0.0,0.0,
4306,0.7,7.7,0.0,0.0,
4307,0.5,7.7,0.0,0.0,
4308,1.0,7.6,0.0,0.0,
4309,1.1,7.6,0.0,0.0,
4310,2024-11-05 02:04:59.986322,1.2,7.6,0.0,0.0
4311,0.8,7.6,0.0,0.0,
4312,0.6,7.6,0.0,0.0,
4313,0.9,7.6,0.0,0.0,
4314,0.7,7.6,0.0,0.0,
4315,0.5,7.6,0.0,0.0,
4316,2024-11-05 02:05:00.360074,0.6,7.6,0.0,0.0
4317,1.1,7.6,0.0,0.0,
4318,1.1,7.6,0.0,0.0,
4319,1.1,7.6,0.0,0.0,
4320,1.0,7.6,0.0,0.0,
4321,1.1,7.6,0.0,0.0,
4322,2024-11-05 02:05:00.709762,0.9,7.6,0.0,0.0
4323,0.5,7.6,0.0,0.0,
4324,0.5,7.6,0.0,0.0,
4325,0.7,7.6,0.0,0.0,
4326,0.7,7.6,0.0,0.0,
4327,0.9,7.7,0.0,0.0,
4328,2024-11-05 02:05:01.060126,1.1,7.6,0.0,0.0
4329,1.1,7.6,0.0,0.0,
4330,1.2,7.6,0.0,0.0,
4331,0.9,7.6,0.0,0.0,
4332,0.7,7.6,0.0,0.0,
4333,1.0,7.6,0.0,0.0,
4334,2024-11-05 02:05:01.422979,0.7,7.6,0.0,0.0
4335,1.1,7.6,0.0,0.0,
4336,1.1,7.6,0.0,0.0,
4337,1.0,7.6,0.0,0.0,
4338,0.9,7.6,0.0,0.0,
4339,1.0,7.6,0.0,0.0,
4340,2024-11-05 02:05:01.773126,0.9,7.6,0.0,0.0
4341,0.5,7.6,0.0,0.0,
4342,0.5,7.6,0.0,0.0,
4343,0.7,7.6,0.0,0.0,
4344,0.7,7.6,0.0,0.0,
4345,0.7,7.7,0.0,0.0,
4346,2024-11-05 02:05:02.133756,1.0,7.6,0.0,0.0
4347,1.1,7.6,0.0,0.0,
4348,1.1,7.6,0.0,0.0,
4349,0.9,7.6,0.0,0.0,
4350,1.0,7.6,0.0,0.0,
4351,0.8,7.6,0.0,0.0,
4352,2024-11-05 02:05:02.482607,0.7,7.6,0.0,0.0
4353,0.9,7.6,0.0,0.0,
4354,1.1,7.7,0.0,0.0,
4355,1.2,7.6,0.0,0.0,
4356,1.2,7.6,0.0,0.0,
4357,1.1,7.6,0.0,0.0,
4358,2024-11-05 02:05:02.832093,1.2,7.6,0.0,0.0
4359,0.6,7.6,0.0,0.0,
4360,0.8,7.6,0.0,0.0,
4361,0.6,7.6,0.0,0.0,
4362,0.7,7.6,0.0,0.0,
4363,2024-11-05 02:05:03.221694,0.7,7.7,0.0,0.0
4364,1.0,7.6,0.0,0.0,
4365,1.2,7.6,0.0,0.0,
4366,1.0,7.6,0.0,0.0,
4367,1.1,7.6,0.0,0.0,
4368,1.0,7.6,0.0,0.0,
4369,2024-11-05 02:05:03.584105,0.7,7.6,0.0,0.0
4370,0.6,7.6,0.0,0.0,
4371,0.5,7.6,0.0,0.0,
4372,0.6,7.7,0.0,0.0,
4373,0.6,7.7,0.0,0.0,
4374,1.1,7.6,0.0,0.0,
4375,2024-11-05 02:05:03.934319,1.0,7.6,0.0,0.0
4376,1.1,7.6,0.0,0.0,
4377,1.1,7.6,0.0,0.0,
4378,0.9,7.6,0.0,0.0,
4379,0.9,7.6,0.0,0.0,
4380,0.5,7.6,0.0,0.0,
4381,2024-11-05 02:05:04.283456,0.6,7.6,0.0,0.0
4382,1.1,7.6,0.0,0.0,
4383,1.0,7.6,0.0,0.0,
4384,1.0,7.6,0.0,0.0,
4385,1.1,7.6,0.0,0.0,
4386,1.0,7.6,0.0,0.0,
4387,2024-11-05 02:05:04.631997,1.2,7.6,0.0,0.0
4388,0.5,7.6,0.0,0.0,
4389,0.6,7.6,0.0,0.0,
4390,0.7,7.6,0.0,0.0,
4391,0.6,7.6,0.0,0.0,
4392,2024-11-05 02:05:04.980840,1.1,7.6,0.0,0.0
4393,1.3,7.6,0.0,0.0,
4394,1.3,7.6,0.0,0.0,
4395,1.1,7.6,0.0,0.0,
4396,1.2,7.6,0.0,0.0,
4397,2024-11-05 02:05:05.330607,0.6,7.6,0.0,0.0
4398,0.6,7.6,0.0,0.0,
4399,0.8,7.7,0.0,0.0,
4400,0.7,7.6,0.0,0.0,
4401,1.1,7.6,0.0,0.0,
4402,1.0,7.6,0.0,0.0,
4403,2024-11-05 02:05:05.680706,0.8,7.6,0.0,0.0
4404,1.1,7.6,0.0,0.0,
4405,0.8,7.6,0.0,0.0,
4406,0.7,7.6,0.0,0.0,
4407,0.5,7.6,0.0,0.0,
4408,0.7,7.6,0.0,0.0,
4409,2024-11-05 02:05:06.034011,1.0,7.6,0.0,0.0
4410,1.1,7.6,0.0,0.0,
4411,1.1,7.6,0.0,0.0,
4412,1.1,7.6,0.0,0.0,
4413,1.1,7.6,0.0,0.0,
4414,1.0,7.6,0.0,0.0,
4415,2024-11-05 02:05:06.384406,0.7,7.6,0.0,0.0
4416,0.5,7.6,0.0,0.0,
4417,0.6,7.6,0.0,0.0,
4418,0.6,7.6,0.0,0.0,
4419,0.6,7.6,0.0,0.0,
4420,0.8,7.7,0.0,0.0,
4421,2024-11-05 02:05:06.734718,1.0,7.6,0.0,0.0
4422,0.9,7.6,0.0,0.0,
4423,1.0,7.6,0.0,0.0,
4424,1.1,7.6,0.0,0.0,
4425,1.0,7.6,0.0,0.0,
4426,0.9,7.6,0.0,0.0,
4427,2024-11-05 02:05:07.085064,0.7,7.6,0.0,0.0
4428,1.0,7.6,0.0,0.0,
4429,1.1,7.6,0.0,0.0,
4430,1.1,7.6,0.0,0.0,
4431,1.1,7.6,0.0,0.0,
4432,1.0,7.6,0.0,0.0,
4433,2024-11-05 02:05:07.435489,0.9,7.6,0.0,0.0
4434,0.7,7.6,0.0,0.0,
4435,0.4,7.6,0.0,0.0,
4436,0.4,7.6,0.0,0.0,
4437,0.6,7.6,0.0,0.0,
4438,0.5,7.6,0.0,0.0,
4439,2024-11-05 02:05:07.795626,1.2,7.6,0.0,0.0
4440,1.1,7.6,0.0,0.0,
4441,1.1,7.6,0.0,0.0,
4442,1.0,7.6,0.0,0.0,
4443,1.1,7.6,0.0,0.0,
4444,1.1,7.6,0.0,0.0,
4445,2024-11-05 02:05:08.145316,0.5,7.6,0.0,0.0
4446,0.7,7.7,0.0,0.0,
4447,0.8,7.7,0.0,0.0,
4448,0.8,7.6,0.0,0.0,
4449,0.6,7.6,0.0,0.0,
4450,1.1,7.6,0.0,0.0,
4451,2024-11-05 02:05:08.507493,1.1,7.6,0.0,0.0
4452,0.6,7.6,0.0,0.0,
4453,0.5,7.6,0.0,0.0,
4454,0.6,7.6,0.0,0.0,
4455,0.9,7.6,0.0,0.0,
4456,0.5,7.6,0.0,0.0,
4457,2024-11-05 02:05:08.868407,1.0,7.6,0.0,0.0
4458,1.3,7.6,0.0,0.0,
4459,1.2,7.6,0.0,0.0,
4460,1.2,7.6,0.0,0.0,
4461,1.2,7.7,0.0,0.0,
4462,1.1,7.6,0.0,0.0,
4463,2024-11-05 02:05:09.218117,0.7,7.6,0.0,0.0
4464,0.5,7.6,0.0,0.0,
4465,0.5,7.6,0.0,0.0,
4466,0.7,7.6,0.0,0.0,
4467,0.8,7.7,0.0,0.0,
4468,0.7,7.7,0.0,0.0,
4469,2024-11-05 02:05:09.568386,1.1,7.6,0.0,0.0
4470,1.1,7.6,0.0,0.0,
4471,1.1,7.6,0.0,0.0,
4472,1.1,7.6,0.0,0.0,
4473,0.7,7.6,0.0,0.0,
4474,0.9,7.6,0.0,0.0,
4475,2024-11-05 02:05:09.951012,0.6,7.7,0.0,0.0
4476,1.0,7.6,0.0,0.0,
4477,1.0,7.6,0.0,0.0,
4478,0.9,7.7,0.0,0.0,
4479,1.0,7.6,0.0,0.0,
4480,1.0,7.7,0.0,0.0,
4481,2024-11-05 02:05:10.312542,0.8,7.6,0.0,0.0
4482,0.6,7.6,0.0,0.0,
4483,0.6,7.7,0.0,0.0,
4484,0.5,7.6,0.0,0.0,
4485,0.6,7.6,0.0,0.0,
4486,0.8,7.7,0.0,0.0,
4487,2024-11-05 02:05:10.662754,1.1,7.6,0.0,0.0
4488,1.1,7.6,0.0,0.0,
4489,1.1,7.7,0.0,0.0,
4490,1.1,7.6,0.0,0.0,
4491,1.1,7.6,0.0,0.0,
4492,1.0,7.6,0.0,0.0,
4493,2024-11-05 02:05:11.061183,0.7,7.7,0.0,0.0
4494,1.1,7.7,0.0,0.0,
4495,1.0,7.7,0.0,0.0,
4496,1.1,7.6,0.0,0.0,
4497,1.0,7.6,0.0,0.0,
4498,2024-11-05 02:05:11.410326,0.9,7.7,0.0,0.0
4499,0.5,7.7,0.0,0.0,
4500,0.5,7.6,0.0,0.0,
4501,0.5,7.6,0.0,0.0,
4502,1.1,7.6,0.0,0.0,
4503,2024-11-05 02:05:11.762015,1.2,7.6,0.0,0.0
4504,1.1,7.6,0.0,0.0,
4505,0.9,7.6,0.0,0.0,
4506,0.5,7.6,0.0,0.0,
